company,source_family,query,item_id,title,date_or_issue,url,snippet_or_hitcount,http_status,classification,retrieved_at
unitedhealth,google_books,GB 'Metropolitan Health Plans' via feeds (was 429 on keyless v1),,,,,"EMPTY (proven null) FOR THIS QUERY ONLY: feed well-formed, 0 volumes (totalResults=0)",200,NULL,2026-09-25T21:04:07Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,,,,,"FEED SUMMARY: 10 volume(s) returned, totalResults=300 (Google's display cap, NOT a corpus count), entries carrying <dc:description> matched-page text=9, gbs:snippet nodes=0 -> keyless Google Books gives SNIPPET-LEVEL text only (a ~250-char window on the matched page): cite the volume and page, then obtain the text elsewhere (IA / HathiTrust / a Books API key).",200,LEAD_ONLY,2026-09-25T21:04:09Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,udRwLIq-iMoC,Focus on Health Maintenance Organizations,1978,https://books.google.com/books?id=udRwLIq-iMoC&pg=RA7,"viewability=all_pages | matched page=RA7 | - | United States. Office of Health Maintenance Organizations | snippet=... Charter Med , Minneapolis , which manages ten IPAs around the coun- try . &amp;quot; Certainly lenders will look more fa- vorably on HMOs managed by us or some- one like us in terms of their willingness to put up money . &amp;quot; Another approach some&amp;nbsp;...",200,TIER1_CANDIDATE,2026-09-25T21:04:09Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,CKD-KolMt-8C,HMO Focus,1981,https://books.google.com/books?id=CKD-KolMt-8C&pg=PA4,"viewability=all_pages | matched page=PA4 | - | - | snippet=... Charter Med , Minneapolis , which manages ten IPAs around the coun- try . &amp;quot; Certainly lenders will look more fa- vorably on HMOs managed by us or some- one like us in terms of their willingness to put up money . &amp;quot; Another approach some&amp;nbsp;...",200,TIER1_CANDIDATE,2026-09-25T21:04:09Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,Rn5PAQAAIAAJ,Directory,1994,https://books.google.com/books?id=Rn5PAQAAIAAJ&pg=PA1311,viewability=no_pages | matched page=PA1311 | - | American College of Healthcare Executives,200,LEAD_ONLY,2026-09-25T21:04:09Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,ztWc6Ufs6qEC,DHHS Publication No. (PHS).,,https://books.google.com/books?id=ztWc6Ufs6qEC&pg=PA5,"viewability=all_pages | matched page=PA5 | - | - | snippet=... Charter Med of Minneapolis , Medserco of St. Louis , Hancock , Dikewood of Albuquerque , and Healthplans Corporation of Nashville . For - Profit HMOs Currently , 46 for - profit plans are in operation , 25 of which are federally&amp;nbsp;...",200,TIER1_CANDIDATE,2026-09-25T21:04:09Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,yqYVAQAAMAAJ,Modern Healthcare,1990,https://books.google.com/books?id=yqYVAQAAMAAJ,"viewability=no_pages | matched page=- | - | - | snippet=... Charter Med- ical Corporation is the nation&amp;#39;s largest and fastest growing private psychiatric / acute care provider ... MINNEAPOLIS , MN . SATURDAY APRIL 28 All medical equipment &amp;amp; furnishings not required for our new hospital&amp;nbsp;...",200,LEAD_ONLY,2026-09-25T21:04:09Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,x61ZAAAAYAAJ,D&amp;B Reference Book of Corporate Managements,2008,https://books.google.com/books?id=x61ZAAAAYAAJ,"viewability=no_pages | matched page=- | - | - | snippet=... Minneapolis , MN . 1983-84 employed by Overland Express , Saint Paul , MN . 1984-86 employed by Charter Med Corp , Minneapolis , MN . 1986 - present active here . □ FIRST HEALTH STRATEGIES INC ( Suby of FIRST HEALTH GROUP CORP )&amp;nbsp;...",200,LEAD_ONLY,2026-09-25T21:04:09Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,vMNYAAAAMAAJ,The Design Firm Directory,1995,https://books.google.com/books?id=vMNYAAAAMAAJ,"viewability=no_pages | matched page=- | - | - | snippet=... Charter Med College of Associated Arts The Federal Reserve Bank of Minneapolis Honeywell Innovex Medical Devices , Inc. The Minnesota Club Minnesota State University System Mobil Oil Corp. National Computer Systems Northwest Airlines&amp;nbsp;...",200,LEAD_ONLY,2026-09-25T21:04:09Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,815tAAAAMAAJ,Introduction to Nursing Concepts,1987,https://books.google.com/books?id=815tAAAAMAAJ,"viewability=no_pages | matched page=- | Prentice Hall | Wendy B. Young | snippet=... Charter Med ( Minneapolis ) 33 201 2 10 * Becoming national network . † Traded on Wall Street . ( Reprinted from &amp;quot; HMOs are rushing feverishly to go national , &amp;quot; Business Week , October 24 , 1983 , by special permission , McGraw - Hill&amp;nbsp;...",200,LEAD_ONLY,2026-09-25T21:04:09Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,MhQiAQAAMAAJ,American Journal of Hospital Pharmacy,1985,https://books.google.com/books?id=MhQiAQAAMAAJ,"viewability=no_pages | matched page=- | - | - | snippet=... Charter Med Inc. , Minneapolis , MN 10 245.0 8 8 8 U.S. Health Care Systems Inc. , Willow Grove , PA 10 222.0 3 3 9 FHP , Inc. , Fountain Valley , CA SN 152.0 3 3 10 Med Centers Health Plan , Minneapolis , MN SN 150.8 4 2 11 SHARE&amp;nbsp;...",200,LEAD_ONLY,2026-09-25T21:04:09Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,-IzwAAAAMAAJ,An Economic Survival Manual for Private Practice Psychiatrists,1985,https://books.google.com/books?id=-IzwAAAAMAAJ,"viewability=no_pages | matched page=- | American Psychiatric Publishing | - | snippet=... Charter Med , Inc. , Minneapolis , Minn . 10 245.0 300.0 8 10 0 0 0 0 245.0 300.0 8 10 -18.3 8 8 United States Health 10 222.0 126.0 3 1 222.0 30 AN ECONOMIC SURVIVAL MANUAL.",200,LEAD_ONLY,2026-09-25T21:04:09Z
unitedhealth,hathitrust,"HT 'Charter Med' (verified route, count to be recorded)",,,,,"UNANSWERED[bot_challenge]: HTTP 403 Cloudflare bot-management challenge (Cf-Mitigated: challenge, Cf-Ray: a40cf8a62cef2141-DEL). The host answered 'prove you are a browser' and never searched anything: UNANSWERED, not a null, and no parameter change will fix it saved:hathitrust/ff36f02bd773af0c.html",403,UNANSWERED,2026-09-25T21:02:39Z
unitedhealth,hathitrust,HT 'Metropolitan Health Plans' 1970-1989,,,,,"UNANSWERED[bot_challenge]: HTTP 403 Cloudflare bot-management challenge (Cf-Mitigated: challenge, Cf-Ray: a40cf8b28c8eaa33-DEL). The host answered 'prove you are a browser' and never searched anything: UNANSWERED, not a null, and no parameter change will fix it saved:hathitrust/1e1d00b4a851643e.html",403,UNANSWERED,2026-09-25T21:02:41Z
unitedhealth,internet_archive,IA charter med 1971-1980,,,,,EMPTY (proven null): numFound=0,200,NULL,2026-09-25T21:04:00Z
unitedhealth,internet_archive,IA metropolitan health plans,,,,,EMPTY (proven null): numFound=0,200,NULL,2026-09-25T21:04:02Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.cacd.393278,Beverly Gregg v. United Health Care Insurance Company,,https://archive.org/details/gov.uscourts.cacd.393278,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.nysd.301137,gov.uscourts.nysd.301137,,https://archive.org/details/gov.uscourts.nysd.301137,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.nyed.300679,1199/SEIU United Health Care Workers East v. Lily Pond Nursing Home,,https://archive.org/details/gov.uscourts.nyed.300679,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.flmd.374311,Smith v. United Health Care Insurance Company,,https://archive.org/details/gov.uscourts.flmd.374311,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.cacd.740694,"Julie A. Paolino v. United Health Care Services, Inc.",,https://archive.org/details/gov.uscourts.cacd.740694,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.mdd.333943,"Bethesda Chevy Chase Surgery Center, LLC v. United Health Care Insurance Company",,https://archive.org/details/gov.uscourts.mdd.333943,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.mdd.336412,"Bethesda Chevy Chase Surgery Center, LLC v. United Health Care Insurance Company",,https://archive.org/details/gov.uscourts.mdd.336412,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.flmd.296979,Basham v. United Health Care Insurance Company,,https://archive.org/details/gov.uscourts.flmd.296979,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.ctd.18162,gov.uscourts.ctd.18162,,https://archive.org/details/gov.uscourts.ctd.18162,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.mdd.336401,"Betheda Chevy Chase Surgery Center, LLC v. United Health Care Insurance Company",,https://archive.org/details/gov.uscourts.mdd.336401,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.cacd.739216,"Michael F. Sedrak, M.D. v. United Health Care Services, Inc.",,https://archive.org/details/gov.uscourts.cacd.739216,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.njd.299212,EMERGENCY PHYSICIANS OF ST. CLARE'S v. UNITED HEALTH CARE,,https://archive.org/details/gov.uscourts.njd.299212,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.azd.430733,Unbehauen v. Secure Horizons/Pacificare/United Health Care,,https://archive.org/details/gov.uscourts.azd.430733,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.njd.335629,GARRICK COX MD LLC v. OXFORD UNITED HEALTH CARE,,https://archive.org/details/gov.uscourts.njd.335629,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.nmd.357863,Gabaldon v. United Health Care,,https://archive.org/details/gov.uscourts.nmd.357863,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.nyed.337068,gov.uscourts.nyed.337068,,https://archive.org/details/gov.uscourts.nyed.337068,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.almd.90580,Miller v. United Health Care,,https://archive.org/details/gov.uscourts.almd.90580,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.nysd.617500,Abuhamdia v. United Health Care,,https://archive.org/details/gov.uscourts.nysd.617500,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.cand.229067,Perrelli v. United Health Care,,https://archive.org/details/gov.uscourts.cand.229067,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA unitedhealthcare,gov.uscourts.iasd.63751,Allen v. United Health Care Company,,https://archive.org/details/gov.uscourts.iasd.63751,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T21:04:04Z
unitedhealth,internet_archive,IA united healthplan / physicians health plan minnesota,micro_IA40385020_0854,"Ocean State Physicians Health Plan, Inc. v. c, 494 U.S. 1027 (1990) (No. 89-1044)",1990-01-01,https://archive.org/details/micro_IA40385020_0854,"texts, ['microfiche', 'us-supreme-court', 'USGovernmentDocuments']",200,TIER1_CANDIDATE,2026-09-25T21:04:06Z
