company,source_family,query,item_id,title,date_or_issue,url,snippet_or_hitcount,http_status,classification,retrieved_at
apple,corporate_print,CP apple annual/shareholder reports 1976-1995,micro_IA41153056_0224,"Beginning Teacher Evaluation Study: Phase II, 1973-74, Final Report: Volume III.1. APPLE Observation Variables and Their",1976-01-01,https://archive.org/details/micro_IA41153056_0224,"texts, ['eric-microfiche', 'microfiche'], ['Lambert, Nadine M.', 'Hartsough, Carolyn S.', 'California State Commission f | GATE-REJECTED from Tier-1: in-window text item, but its own title/creator do not carry a configured corporate name + report-type term (WR-17 false-positive rule). Chase as a lead only.",200,LEAD_ONLY,2026-09-25T13:01:53Z
apple,corporate_print,CP apple annual/shareholder reports 1976-1995,micro_IA40243514_1249,The Economic potential for concentrated apple juice production in Canada : a report,1985-01-01,https://archive.org/details/micro_IA40243514_1249,"texts, ['microlog', 'microfiche'], Agriculture Canada | GATE-REJECTED from Tier-1: in-window text item, but its own title/creator do not carry a configured corporate name + report-type term (WR-17 false-positive rule). Chase as a lead only.",200,LEAD_ONLY,2026-09-25T13:01:53Z
apple,corporate_print,CP apple annual/shareholder reports 1976-1995,micro_IA41152937_0789,Computer Aided Drafting Packages for Secondary Education. Edition 1. Apple II and Macintosh. A MicroSIFT Quarterly Repor,1987-11-01,https://archive.org/details/micro_IA41152937_0789,"texts, ['eric-microfiche', 'microfiche'], ['Pollard, Jim', 'Northwest Regional Educational Lab., Portland, OR. Technolog | GATE-REJECTED from Tier-1: in-window text item, but its own title/creator do not carry a configured corporate name + report-type term (WR-17 false-positive rule). Chase as a lead only.",200,LEAD_ONLY,2026-09-25T13:01:53Z
apple,corporate_print,CP apple annual/shareholder reports 1976-1995,micro_IA41152955_0827,MATHBOXES: A Program for the Apple II to Teach Children to Solve Basic Word Problems. A Report from the Project Using th,1985-09-01,https://archive.org/details/micro_IA41152955_0827,"texts, ['eric-microfiche', 'microfiche'], ['Bebout, Harriett C.', 'Wisconsin Center for Education Research, Madison.'] | GATE-REJECTED from Tier-1: in-window text item, but its own title/creator do not carry a configured corporate name + report-type term (WR-17 false-positive rule). Chase as a lead only.",200,LEAD_ONLY,2026-09-25T13:01:53Z
apple,corporate_print,CP apple annual/shareholder reports 1976-1995,CAT81754527,Recruiting and placing Puerto Rican workers with growers during the 1978 apple harvest were unsuccessful : report to the,1980-01-01,https://archive.org/details/CAT81754527,"texts, ['usdanationalagriculturallibrary', 'fedlink', 'americana'], United States. General Accounting Office | GATE-REJECTED from Tier-1: in-window text item, but its own title/creator do not carry a configured corporate name + report-type term (WR-17 false-positive rule). Chase as a lead only.",200,LEAD_ONLY,2026-09-25T13:01:53Z
apple,corporate_print,CP apple annual/shareholder reports 1976-1995,DTIC_ADA205393,"DTIC ADA205393: Ada Compiler Validation Summary Report: Certificate Number: 880605W1. 09073 Meridian Software Systems, I",1988-06-08,https://archive.org/details/DTIC_ADA205393,"texts, ['dticarchive', 'usgovernmentmirrors', 'government-documents'], Defense Technical Information Center | GATE-REJECTED from Tier-1: in-window text item, but its own title/creator do not carry a configured corporate name + report-type term (WR-17 false-positive rule). Chase as a lead only.",200,LEAD_ONLY,2026-09-25T13:01:53Z
apple,corporate_print,CP apple annual/shareholder reports 1976-1995,DTIC_ADA221009,"DTIC ADA221009: Ada Compiler Validation Summary Report: Certificate Number: 900130W1. 10238 Meridian Software Systems, I",1990-01-30,https://archive.org/details/DTIC_ADA221009,"texts, ['dticarchive', 'usgovernmentmirrors', 'government-documents'], Defense Technical Information Center | GATE-REJECTED from Tier-1: in-window text item, but its own title/creator do not carry a configured corporate name + report-type term (WR-17 false-positive rule). Chase as a lead only.",200,LEAD_ONLY,2026-09-25T13:01:53Z
apple,corporate_print,CP apple annual/shareholder reports 1976-1995,DTIC_ADA1037126,DTIC ADA1037126: National Dam Safety Program. Upper Apple Mountain & Lower Apple Mountain. Dam (Inventory Number VA 1871,1981-03-01,https://archive.org/details/DTIC_ADA1037126,"texts, ['dticarchive', 'usgovernmentmirrors', 'government-documents'], Defense Technical Information Center | GATE-REJECTED from Tier-1: in-window text item, but its own title/creator do not carry a configured corporate name + report-type term (WR-17 false-positive rule). Chase as a lead only.",200,LEAD_ONLY,2026-09-25T13:01:53Z
apple,corporate_print,CP apple corporate print by creator 1976-1995,micro_IA41155142_0547,Writing. A Research-Based Writing Program for Students with High Access to Computers. ACOT Report #2.,1989-01-01,https://archive.org/details/micro_IA41155142_0547,"texts, ['eric-microfiche', 'microfiche'], ['Hiebert, Elfrieda H.', 'Apple Computer, Inc., Cupertino, CA.']",200,TIER1_CANDIDATE,2026-09-25T13:01:55Z
apple,corporate_print,CP apple corporate print by creator 1976-1995,micro_IA41155142_0548,Student Thinking Processes. The Influence of Immediate Computer Access on Students' Thinking. First- and Second-Year Fin,1989-01-01,https://archive.org/details/micro_IA41155142_0548,"texts, ['eric-microfiche', 'microfiche'], ['Tierney, Robert J.', 'Apple Computer, Inc., Cupertino, CA.']",200,TIER1_CANDIDATE,2026-09-25T13:01:55Z
apple,corporate_print,CP apple corporate print by creator 1976-1995,reciprocalevalua00prog,Reciprocal Evaluation Tour of U.S. Facilities and Programs for the Blind by Experts from the U.S.S.R.: Final Report of t,1976-01-01,https://archive.org/details/reciprocalevalua00prog,"texts, ['aphmigel', 'medicalheritagelibrary', 'americana', 'medicallibrary'], ['program reporter: Zofja S. Jastrzembsak' | GATE-REJECTED from Tier-1: in-window text item, but its own title/creator do not carry a configured corporate name + report-type term (WR-17 false-positive rule). Chase as a lead only.",200,LEAD_ONLY,2026-09-25T13:01:55Z
apple,corporate_print,CP apple corporate print by creator 1976-1995,micro_IA41155142_0546,Student Empowerment. The Influence of High Computer Access on Student Empowerment (An Exploratory Study of the Nashville,1989-01-01,https://archive.org/details/micro_IA41155142_0546,"texts, ['eric-microfiche', 'microfiche'], ['Fisher, Charles W.', 'Apple Computer, Inc., Cupertino, CA.']",200,TIER1_CANDIDATE,2026-09-25T13:01:55Z
apple,corporate_print,CP apple corporate print by creator 1976-1995,micro_IA41155142_0549,Software Development through ACOT Teachers' Eyes. ACOT Report #4.,1989-01-01,https://archive.org/details/micro_IA41155142_0549,"texts, ['eric-microfiche', 'microfiche'], ['Knapp, Linda', 'Apple Computer, Inc., Cupertino, CA.']",200,TIER1_CANDIDATE,2026-09-25T13:01:55Z
apple,corporate_print,CP apple corporate print by creator 1976-1995,annualcourseconf00spea,"Annual Course/Conference, National Mobility Centre",1976-01-01,https://archive.org/details/annualcourseconf00spea,"texts, ['aphmigel', 'medicalheritagelibrary', 'americana', 'medicallibrary', 'fav-beck_heslop', 'fav-beckchamberlain'],  | GATE-REJECTED from Tier-1: in-window text item, but its own title/creator do not carry a configured corporate name + report-type term (WR-17 false-positive rule). Chase as a lead only.",200,LEAD_ONLY,2026-09-25T13:01:55Z
apple,corporate_print,CP apple corporate print by creator 1976-1995,micro_IA41155142_0550,ACOT Classroom Networks: Today and Tomorrow. ACOT Report #5.,1989-01-01,https://archive.org/details/micro_IA41155142_0550,"texts, ['eric-microfiche', 'microfiche'], ['Knapp, Linda', 'Apple Computer, Inc., Cupertino, CA.']",200,TIER1_CANDIDATE,2026-09-25T13:01:55Z
apple,corporate_print,CP apple corporate print by creator 1976-1995,pahukaniluahomes00appl,"Pahukanilua: Homestead of John Young : Kawaihae, Kohala, Island of Hawai'I : Historical Data Section of the Historic Str",1978-01-01,https://archive.org/details/pahukaniluahomes00appl,"texts, ['clemson', 'americana'], Apple, R. | GATE-REJECTED from Tier-1: in-window text item, but its own title/creator do not carry a configured corporate name + report-type term (WR-17 false-positive rule). Chase as a lead only.",200,LEAD_ONLY,2026-09-25T13:01:55Z
apple,corporate_print,CP apple corporate print by creator 1976-1995,reciprocalevalua00loya,Reciprocal Evaluation Tour of U.S. Facilities and Programs for the Blind by Experts from the U.S.S.R. : Final Report fo ,1977-01-01,https://archive.org/details/reciprocalevalua00loya,"texts, ['aphmigel', 'medicalheritagelibrary', 'americana', 'medicallibrary'], ['Loyal E. Apple', 'Jack Ross', 'Zofja S.  | GATE-REJECTED from Tier-1: in-window text item, but its own title/creator do not carry a configured corporate name + report-type term (WR-17 false-positive rule). Chase as a lead only.",200,LEAD_ONLY,2026-09-25T13:01:55Z
apple,corporate_print,CP text availability apple 1989 corporate report,micro_IA41155142_0546,Student Empowerment. The Influence of High Computer Access on Student Empowerment (An Exploratory Study of the Nashville,1989,https://ia801804.us.archive.org/32/items/micro_IA41155142_0546/micro_IA41155142_0546_djvu.txt,TEXT LAYER PRESENT | server=ia801804.us.archive.org dir=/32/items/micro_IA41155142_0546 | micro_IA41155142_0546_djvu.txt,200,TIER1_CANDIDATE,2026-09-25T13:01:57Z
apple,google_books,GB 'Apple Computer' Cupertino shareholder (verified 200; InfoWorld 1983 all_pages),,,,,"FEED SUMMARY: 10 volume(s) returned, totalResults=300 (Google's display cap, NOT a corpus count), snippet/full-text nodes present=0 -> keyless Google Books is a finding aid only; cite the volume and page, then obtain the text elsewhere (IA / HathiTrust / a Books API key).",200,LEAD_ONLY,2026-09-25T13:09:02Z
apple,google_books,GB 'Apple Computer' Cupertino shareholder (verified 200; InfoWorld 1983 all_pages),eX0UAQAAMAAJ,Corporation Annual Reports to Shareholders,1988,https://books.google.com/books?id=eX0UAQAAMAAJ&pg=RA6,viewability=no_pages | matched page=RA6 | - | -,200,LEAD_ONLY,2026-09-25T13:09:02Z
apple,google_books,GB 'Apple Computer' Cupertino shareholder (verified 200; InfoWorld 1983 all_pages),i51DCgAAQBAJ,The FBI File on Steve Jobs,2012-02-24,https://books.google.com/books?id=i51DCgAAQBAJ&pg=PA35,viewability=partial | matched page=PA35 | Skyhorse Publishing Inc. | The Federal Bureau of Investigation,200,TIER1_CANDIDATE,2026-09-25T13:09:02Z
apple,google_books,GB 'Apple Computer' Cupertino shareholder (verified 200; InfoWorld 1983 all_pages),ZbBkDAAAQBAJ,The Corporate Directory of US Public Companies 1995,2016-06-11,https://books.google.com/books?id=ZbBkDAAAQBAJ&pg=PA126,viewability=partial | matched page=PA126 | Springer | Elizabeth Walsh,200,TIER1_CANDIDATE,2026-09-25T13:09:02Z
apple,google_books,GB 'Apple Computer' Cupertino shareholder (verified 200; InfoWorld 1983 all_pages),_i8EAAAAMBAJ,InfoWorld,1983-02-28,https://books.google.com/books?id=_i8EAAAAMBAJ&pg=PA47,viewability=all_pages | matched page=PA47 | - | -,200,TIER1_CANDIDATE,2026-09-25T13:09:02Z
apple,google_books,GB 'Apple Computer' Cupertino shareholder (verified 200; InfoWorld 1983 all_pages),20pAAQAAIAAJ,Proxy Contests Handbook,1989,https://books.google.com/books?id=20pAAQAAIAAJ,viewability=no_pages | matched page=- | - | -,200,LEAD_ONLY,2026-09-25T13:09:02Z
apple,google_books,GB 'Apple Computer' Cupertino shareholder (verified 200; InfoWorld 1983 all_pages),hS4EAAAAMBAJ,InfoWorld,1984-02-20,https://books.google.com/books?id=hS4EAAAAMBAJ&pg=PA13,viewability=all_pages | matched page=PA13 | - | -,200,TIER1_CANDIDATE,2026-09-25T13:09:02Z
apple,google_books,GB 'Apple Computer' Cupertino shareholder (verified 200; InfoWorld 1983 all_pages),8C4EAAAAMBAJ,InfoWorld,1985-06-03,https://books.google.com/books?id=8C4EAAAAMBAJ&pg=PA21,viewability=all_pages | matched page=PA21 | - | -,200,TIER1_CANDIDATE,2026-09-25T13:09:02Z
apple,google_books,GB 'Apple Computer' Cupertino shareholder (verified 200; InfoWorld 1983 all_pages),lTAEAAAAMBAJ,InfoWorld,1989-06-26,https://books.google.com/books?id=lTAEAAAAMBAJ&pg=PT41,viewability=all_pages | matched page=PT41 | - | -,200,TIER1_CANDIDATE,2026-09-25T13:09:02Z
apple,google_books,GB 'Apple Computer' Cupertino shareholder (verified 200; InfoWorld 1983 all_pages),6nYeAQAAIAAJ,Fairchild's Electronics Industry Financial Directory,1993,https://books.google.com/books?id=6nYeAQAAIAAJ,viewability=no_pages | matched page=- | - | -,200,LEAD_ONLY,2026-09-25T13:09:02Z
apple,google_books,GB 'Apple Computer' Cupertino shareholder (verified 200; InfoWorld 1983 all_pages),c4snAQAAMAAJ,Major Companies of Europe,2002,https://books.google.com/books?id=c4snAQAAMAAJ,viewability=no_pages | matched page=- | - | -,200,LEAD_ONLY,2026-09-25T13:09:02Z
apple,google_books,GB 'Apple Computer' Cupertino shareholder (verified 200; InfoWorld 1983 all_pages),,,,,SKIPPED: global max-requests cap 45 reached,,UNANSWERED,2026-09-25T13:13:34Z
apple,hathitrust,HT 'Apple Computer' Cupertino 1970-1979,,,,,SKIPPED: global max-requests cap 45 reached,,UNANSWERED,2026-09-25T13:13:34Z
apple,hathitrust,"HT 'Apple Computer' unbounded (plumbing control, must be >0)",,,,,SKIPPED: global max-requests cap 45 reached,,UNANSWERED,2026-09-25T13:13:34Z
unitedhealth,chronicling_america,CA 'Charter Med' 1971-1985,,,,,SKIPPED: hard stop: 5 consecutive failures (host halted),,UNANSWERED,2026-09-25T13:13:31Z
unitedhealth,chronicling_america,CA 'Metropolitan Health Plans' 1971-1985,,,,,SKIPPED: hard stop: 5 consecutive failures (host halted),,UNANSWERED,2026-09-25T13:13:31Z
unitedhealth,chronicling_america,CA 'United Healthplan' 1974-1985,,,,,SKIPPED: hard stop: 5 consecutive failures (host halted),,UNANSWERED,2026-09-25T13:13:31Z
unitedhealth,chronicling_america,CA 'Physicians Health Plan' Minneapolis 1971-1985,,,,,SKIPPED: hard stop: 5 consecutive failures (host halted),,UNANSWERED,2026-09-25T13:13:31Z
unitedhealth,chronicling_america,CA Richard Burke Minnesota 1974-1988 (REPLACES the phantom term 'Burdic'),,,,,SKIPPED: hard stop: 5 consecutive failures (host halted),,UNANSWERED,2026-09-25T13:13:31Z
unitedhealth,corporate_print,CP unitedhealth annual reports 1977-1995,,,,,"EMPTY (proven null): numFound=0 FOR THESE EXACT PARAMS ONLY — per-param, never per-corpus; the family stays open until digitised corporate print is searched on other indexes too",200,NULL,2026-09-25T13:01:48Z
unitedhealth,corporate_print,CP unitedhealth corporate-print by creator 1971-1995,,,,,"EMPTY (proven null): numFound=0 FOR THESE EXACT PARAMS ONLY — per-param, never per-corpus; the family stays open until digitised corporate print is searched on other indexes too",200,NULL,2026-09-25T13:01:50Z
unitedhealth,google_books,GB 'Metropolitan Health Plans' via feeds (was 429 on keyless v1),,,,,"FEED SUMMARY: 2 volume(s) returned, totalResults=2 (Google's display cap, NOT a corpus count), snippet/full-text nodes present=0 -> keyless Google Books is a finding aid only; cite the volume and page, then obtain the text elsewhere (IA / HathiTrust / a Books API key).",200,LEAD_ONLY,2026-09-25T13:08:58Z
unitedhealth,google_books,GB 'Metropolitan Health Plans' via feeds (was 429 on keyless v1),cF_9CAAAQBAJ,Data-Book of Happiness,2013-03-14,https://books.google.com/books?id=cF_9CAAAQBAJ&pg=PA128,viewability=partial | matched page=PA128 | Springer Science &amp; Business Media | R. Veenhoven,200,TIER1_CANDIDATE,2026-09-25T13:08:58Z
unitedhealth,google_books,GB 'Metropolitan Health Plans' via feeds (was 429 on keyless v1),WK51MZByt6cC,Computerworld,2003-03-17,https://books.google.com/books?id=WK51MZByt6cC&pg=PA35,viewability=all_pages | matched page=PA35 | - | -,200,TIER1_CANDIDATE,2026-09-25T13:08:58Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,,,,,"FEED SUMMARY: 10 volume(s) returned, totalResults=300 (Google's display cap, NOT a corpus count), snippet/full-text nodes present=0 -> keyless Google Books is a finding aid only; cite the volume and page, then obtain the text elsewhere (IA / HathiTrust / a Books API key).",200,LEAD_ONLY,2026-09-25T13:09:00Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,udRwLIq-iMoC,Focus on Health Maintenance Organizations,1978,https://books.google.com/books?id=udRwLIq-iMoC&pg=RA7,viewability=all_pages | matched page=RA7 | - | United States. Office of Health Maintenance Organizations,200,TIER1_CANDIDATE,2026-09-25T13:09:00Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,CKD-KolMt-8C,HMO Focus,1981,https://books.google.com/books?id=CKD-KolMt-8C&pg=PA4,viewability=all_pages | matched page=PA4 | - | -,200,TIER1_CANDIDATE,2026-09-25T13:09:00Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,Rn5PAQAAIAAJ,Directory,1994,https://books.google.com/books?id=Rn5PAQAAIAAJ&pg=PA1311,viewability=no_pages | matched page=PA1311 | - | American College of Healthcare Executives,200,LEAD_ONLY,2026-09-25T13:09:00Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,ztWc6Ufs6qEC,DHHS Publication No. (PHS).,,https://books.google.com/books?id=ztWc6Ufs6qEC&pg=PA5,viewability=all_pages | matched page=PA5 | - | -,200,TIER1_CANDIDATE,2026-09-25T13:09:00Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,yqYVAQAAMAAJ,Modern Healthcare,1990,https://books.google.com/books?id=yqYVAQAAMAAJ,viewability=no_pages | matched page=- | - | -,200,LEAD_ONLY,2026-09-25T13:09:00Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,x61ZAAAAYAAJ,D&amp;B Reference Book of Corporate Managements,2008,https://books.google.com/books?id=x61ZAAAAYAAJ,viewability=no_pages | matched page=- | - | -,200,LEAD_ONLY,2026-09-25T13:09:00Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,vMNYAAAAMAAJ,The Design Firm Directory,1995,https://books.google.com/books?id=vMNYAAAAMAAJ,viewability=no_pages | matched page=- | - | -,200,LEAD_ONLY,2026-09-25T13:09:00Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,815tAAAAMAAJ,Introduction to Nursing Concepts,1987,https://books.google.com/books?id=815tAAAAMAAJ,viewability=no_pages | matched page=- | Prentice Hall | Wendy B. Young,200,LEAD_ONLY,2026-09-25T13:09:00Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,MhQiAQAAMAAJ,American Journal of Hospital Pharmacy,1985,https://books.google.com/books?id=MhQiAQAAMAAJ,viewability=no_pages | matched page=- | - | -,200,LEAD_ONLY,2026-09-25T13:09:00Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,-IzwAAAAMAAJ,An Economic Survival Manual for Private Practice Psychiatrists,1985,https://books.google.com/books?id=-IzwAAAAMAAJ,viewability=no_pages | matched page=- | American Psychiatric Publishing | -,200,LEAD_ONLY,2026-09-25T13:09:00Z
unitedhealth,google_books,GB 'Metropolitan Health Plans' via feeds (was 429 on keyless v1),,,,,SKIPPED: global max-requests cap 45 reached,,UNANSWERED,2026-09-25T13:13:34Z
unitedhealth,google_books,GB 'Charter Med' Minnesota health plan 1970s,,,,,SKIPPED: global max-requests cap 45 reached,,UNANSWERED,2026-09-25T13:13:34Z
unitedhealth,hathitrust,"HT 'Charter Med' (verified route, count to be recorded)",,,,,"UNANSWERED[bot_challenge]: HTTP 403 Cloudflare bot-management challenge (Cf-Mitigated: challenge, Cf-Ray: a40a42b3a9f5bc88-DEL). The host answered 'prove you are a browser' and never searched anything: UNANSWERED, not a null, and no parameter change will fix it saved:hathitrust/ff36f02bd773af0c-r20260925T130745Z.html",403,UNANSWERED,2026-09-25T13:08:56Z
unitedhealth,hathitrust,"HT 'Charter Med' (verified route, count to be recorded)",,,,,"FACET COUNTS: All Items=1,527, Full View=532; 100 record block(s) on this page. HathiTrust full-text search returns RECORDS, not snippet text (0 <mark>/snippet nodes in the live response), so nothing here is readable text until the item itself is opened.",200,LEAD_ONLY,2026-09-25T13:13:34Z
unitedhealth,hathitrust,"HT 'Charter Med' (verified route, count to be recorded)",mdp.39015010031741,"DHHS publication no. (PHS)., no.82-50180 ((PHS)",,https://babel.hathitrust.org/cgi/pt?id=mdp.39015010031741,access=fulltext view=Full View | record=000505920 | author=-,200,TIER1_CANDIDATE,2026-09-25T13:13:34Z
unitedhealth,hathitrust,"HT 'Charter Med' (verified route, count to be recorded)",mdp.35128000996536,"Shark repellents and stock prices : the effects of antitakeover amendments since 1980 : a study / by the Office of the Chief Economist, Secu",1985,https://babel.hathitrust.org/cgi/pt?id=mdp.35128000996536,access=fulltext view=Full View | record=005320095 | author=-,200,TIER1_CANDIDATE,2026-09-25T13:13:34Z
unitedhealth,hathitrust,"HT 'Charter Med' (verified route, count to be recorded)",hvd.hxj4kt,Charter and bye-laws of the New York Dispensary : instituted in 1790,1805,https://babel.hathitrust.org/cgi/pt?id=hvd.hxj4kt,access=fulltext view=Full View | record=011534303 | author=New York Dispensary,200,TIER1_CANDIDATE,2026-09-25T13:13:34Z
unitedhealth,hathitrust,"HT 'Charter Med' (verified route, count to be recorded)",uc1.31210013198922,"HMO focus / U.S. Department of Health, Education, and Welfare, Public Health Service, Office of Health Maintenance Organizations, 4/4",1981,https://babel.hathitrust.org/cgi/pt?id=uc1.31210013198922,access=fulltext view=Full View | record=102110444 | author=-,200,TIER1_CANDIDATE,2026-09-25T13:13:34Z
